,interview,task,numsaccades,sumsaccadedistance,meansaccadedistance,stddevsaccadedistance,longestsaccadedistance,sumsaccadeduration,meansaccadeduration,stddevsaccadeduration,longestsaccadeduration,meansaccadespeed,stddevsaccadespeed,minsaccadespeed,maxsaccadespeed,fixationsaccadetimeratio
562,HI-041,Memory,44,13167.6413778,299.264576769,278.325097168,1149.74770238,33599.0,763.613636364,627.996934369,2600.0,0.380178148309,0.141252756029,0.0724429295831,0.813241105075,0.279710705676
563,HI-041,CookieTheft,48,12467.9402545,259.748755301,229.7350002,1117.63104081,28007.0,583.479166667,422.764306832,2300.0,0.426014141102,0.171261031282,0.122577536763,0.908037560427,0.406933980791
564,HI-041,PupilCalib,15,1766.54917792,117.769945195,84.0728423427,345.944908121,5900.0,393.333333333,234.419241856,1000.0,0.321122477644,0.143607363357,0.05188854382,0.58677276384,1.13542372881
565,HI-042,HI-042_allsc,107,78480.1518776,733.459363342,812.353581924,4842.7187183,250093.0,2337.31775701,6818.63939645,58902.0,0.499898516307,0.216342277984,0.00550824194211,1.21554826243,0.090696494013
566,HI-042,Reading,31,25443.0378996,820.743158052,738.619411551,3623.95324337,101401.0,3271.0,10376.3288498,58902.0,0.536855851811,0.247426585919,0.0426760171072,1.13774799594,0.0541612015661
567,HI-042,Memory,5,9865.91532641,1973.18306528,1011.08064551,3436.31968723,17598.0,3519.6,1958.33355177,6599.0,0.56749440063,0.107639235667,0.443746418899,0.737330302833,0.0681895669962
568,HI-042,CookieTheft,67,40181.1199539,599.718208267,772.257384077,4842.7187183,88199.0,1316.40298507,2494.07863026,18998.0,0.487954623812,0.202538563268,0.0607579268968,1.21554826243,0.198448962006
569,HI-042,PupilCalib,4,2990.07869774,747.519674436,581.471142595,1570.53884574,42895.0,10723.75,17197.270721,36496.0,0.32904451005,0.244490474818,0.00550824194211,0.523512948581,0.0419862454832
570,HI-052,HI-052_allsc,48,20954.7556955,436.557410323,505.363208969,2282.1245807,69202.0,1441.70833333,2649.76583436,18198.0,0.339762475849,0.183115456373,0.0500699753575,0.719836916101,0.230729627262
571,HI-052,Reading,12,11145.4264353,928.785536271,650.003798069,2282.1245807,22298.0,1858.16666667,1149.23696689,3200.0,0.51139108078,0.131750486541,0.336605991335,0.719836916101,0.0986635572697
572,HI-052,Memory,1,362.426288164,362.426288164,0.0,362.426288164,2400.0,2400.0,0.0,2400.0,0.151010953402,0.0,0.151010953402,0.151010953402,0.125
573,HI-052,CookieTheft,23,7685.39196394,334.147476693,338.785348969,1158.70150239,22507.0,978.565217391,774.488031839,3300.0,0.319487954001,0.15210560127,0.0928247770824,0.698228173383,0.440174168037
574,HI-052,PupilCalib,12,1761.51100815,146.792584012,246.625636655,911.173411556,21997.0,1833.08333333,5156.66797737,18198.0,0.222722664665,0.16871097578,0.0500699753575,0.489327134224,0.259080783743
575,HI-097,HI-097_allsc,76,53731.2810616,706.990540285,993.979912141,6109.58759157,113365.0,1491.64473684,3012.36214602,24498.0,0.520288729861,0.2218637115,0.031733423896,1.15813027537,0.213069589336
576,HI-097,Reading,20,15453.0356445,772.651782226,913.906268745,3338.12886613,29281.0,1464.05,1690.94509466,5899.0,0.514790930432,0.214396898755,0.233077421018,1.15813027537,0.171305624808
577,HI-097,Memory,23,11111.5577619,483.11120704,477.954047168,2103.5892139,21298.0,926.0,824.225642097,3500.0,0.495134474329,0.139629505591,0.162614961401,0.733804824699,0.2207249507
578,HI-097,CookieTheft,25,25828.9022411,1033.15608964,1392.53209958,6109.58759157,36288.0,1451.52,1637.66742452,7099.0,0.636399903753,0.232723588328,0.211192443691,1.13546520568,0.124448853616
579,HI-097,PupilCalib,8,1337.78541412,167.223176764,249.524278404,777.405418604,26498.0,3312.25,8560.74098512,24498.0,0.243504294678,0.133396096173,0.031733423896,0.494874543602,0.335798928221
580,HI-120,HI-120_allsc,114,64758.711995,568.058877149,688.127611835,3916.42853189,105399.0,924.552631579,917.728487545,4696.0,0.525276985498,0.252023104171,0.125808494442,1.68547009853,0.34126196292
581,HI-120,Reading,8,3734.30832493,466.788540616,514.694329871,1481.67632577,6508.0,813.5,658.389159779,2208.0,0.493550487695,0.26571622364,0.176193840599,1.04423225856,0.184388444991
582,HI-120,Memory,36,15549.5244921,431.931235891,516.860564176,1913.90651037,25596.0,711.0,701.118453412,3199.0,0.518188563352,0.309082136729,0.125808494442,1.68547009853,0.375058602907
583,HI-120,CookieTheft,55,43124.3986629,784.079975689,817.375601343,3916.42853189,67796.0,1232.65454545,1076.92952103,4696.0,0.57429136051,0.2008206785,0.198329300252,1.01701015493,0.132751194761
584,HI-120,PupilCalib,15,2350.48051507,156.698701005,162.947923041,559.530195453,5499.0,366.6,219.295560505,1000.0,0.379490622435,0.22374385396,0.127488274696,0.93097631217,0.67284960902
585,HI-121,HI-121_allsc,280,185727.806438,663.31359442,749.865919062,6189.01594311,469619.0,1677.21071429,6663.42233062,107995.0,0.509613719558,0.201871433426,0.00879958401504,1.27683757855,0.179493286355
586,HI-121,Reading,41,25337.0209529,617.976120802,441.60512035,1736.55116924,148692.0,3626.63414634,16722.1276095,107995.0,0.572877745525,0.220790312862,0.00879958401504,1.135527608,0.0545153740618
587,HI-121,Memory,53,53394.3479787,1007.4405279,1224.39314117,6189.01594311,110904.0,2092.52830189,2464.94175,14207.0,0.460614122544,0.171846371868,0.106037961003,0.87003886609,0.17215790233
588,HI-121,CookieTheft,183,106494.88722,581.939274426,587.161587018,3308.71254518,184917.0,1010.47540984,844.950826449,4299.0,0.516449112205,0.196894054352,0.0760633520178,1.27683757855,0.220488110882
589,HI-121,PupilCalib,3,501.550286111,167.183428704,185.150383788,380.285413071,25106.0,8368.66666667,13715.6241321,24206.0,0.0937059604764,0.0699851492283,0.0157103781323,0.151018717213,0.270811758145
590,HI-131,HI-131_allsc,106,32698.1064205,308.47270208,310.623949074,1765.02943767,97986.0,924.396226415,2744.12923366,27997.0,0.455634155734,0.213769548085,0.0042230284445,1.17325056511,0.360057043898
591,HI-131,Reading,48,14082.6359734,293.388249446,240.430777308,867.824133413,24799.0,516.645833333,355.123621843,1500.0,0.527217900736,0.238736305473,0.157781308383,1.17325056511,0.427275293359
592,HI-131,Memory,20,8673.83740424,433.691870212,418.975955814,1518.808884,23095.0,1154.75,1131.97223673,4099.0,0.381990650092,0.167064438515,0.15807092895,0.695685313302,0.411517644512
593,HI-131,CookieTheft,23,8083.63870976,351.462552598,376.518299076,1765.02943767,17395.0,756.304347826,752.006493854,3100.0,0.444578877704,0.181156518734,0.159662396074,0.806413322652,0.44857717735
594,HI-131,PupilCalib,15,1857.99433304,123.86628887,76.4785106325,283.797515969,32697.0,2179.8,7144.57380714,27997.0,0.341708938898,0.150059048683,0.0042230284445,0.575783919638,0.152858060373
595,HI-132,HI-132_allsc,297,83523.9617145,281.225460318,255.833753554,2152.23100012,232587.0,783.121212121,1298.29413498,16897.0,0.409976421305,0.186509081591,0.016638017303,1.47379933667,0.386484059766
596,HI-132,Reading,51,12505.6115099,245.208068821,203.746067165,924.494923582,30298.0,594.078431373,504.45244942,2399.0,0.425510580984,0.169537356505,0.0895679443876,0.812530054323,0.399267278368
597,HI-132,Memory,131,44353.4789991,338.576175565,300.198900744,2152.23100012,115578.0,882.27480916,766.246205195,4299.0,0.39765597957,0.144149554051,0.0502622977252,0.771511745459,0.258016231463
598,HI-132,CookieTheft,106,25763.0797905,243.047922552,207.718904883,1163.33252068,67716.0,638.830188679,1165.51040503,11904.0,0.433505112601,0.229010814419,0.0375859441623,1.47379933667,0.414791186721
599,HI-132,PupilCalib,9,901.791415075,100.199046119,114.78867624,320.438265247,18995.0,2110.55555556,5546.0279505,16897.0,0.224164693124,0.176666495383,0.016638017303,0.640876530493,0.473861542511
600,HI-134,HI-134_allsc,376,110376.097895,293.553451847,280.165151589,1461.85215573,270908.0,720.5,1322.3848275,24203.0,0.422649748248,0.223534693665,0.0473010255794,1.99999377847,0.793589040928
601,HI-134,Reading,59,18098.9149915,306.761271042,256.435748204,940.350319953,32722.0,554.610169492,435.956499607,2008.0,0.563049353285,0.36682460848,0.120559968392,1.99999377847,0.408990892977
602,HI-134,Memory,218,59786.2513931,274.248859601,257.130419067,1461.85215573,152594.0,699.972477064,559.288248456,3602.0,0.372906637048,0.14185193724,0.0609227158832,0.917747379017,0.403063030001
603,HI-134,CookieTheft,92,31389.1364896,341.186266191,343.440659667,1427.04585129,82592.0,897.739130435,2505.47753282,24203.0,0.456723552368,0.226133172719,0.0473010255794,1.84811886803,0.2289689074
604,HI-134,PupilCalib,7,1101.79502048,157.39928864,135.306739757,416.384365131,3000.0,428.571428571,262.769136406,900.0,0.340597114744,0.0976231885839,0.168590631316,0.46264929459,2.13333333333
605,HI-144,HI-144_allsc,138,33984.1922508,246.262262687,212.725108548,984.058118491,86990.0,630.362318841,576.668305805,3100.0,0.396596569125,0.187691974273,0.0924357677066,1.07856068427,1.05586775204
606,HI-144,Reading,51,14932.8891188,292.801747427,232.803680728,839.047490568,34296.0,672.470588235,593.728569397,3100.0,0.434798123795,0.203461206385,0.120178344238,1.07856068427,0.303475623979
607,HI-144,Memory,1,329.494400804,329.494400804,0.0,329.494400804,2100.0,2100.0,0.0,2100.0,0.156902095621,0.0,0.156902095621,0.156902095621,1.71380952381
608,HI-144,CookieTheft,76,17171.203289,225.936885382,206.064942201,984.058118491,46694.0,614.394736842,574.767038696,2900.0,0.376453964411,0.180936640907,0.0924357677066,0.984058118491,0.514134578318
609,HI-144,PupilCalib,10,1550.60544216,155.060544216,90.0438146473,276.705402755,3900.0,390.0,185.292561462,700.0,0.378821883482,0.122574491499,0.18119480019,0.561055919449,1.69205128205
610,HI-148,HI-148_allsc,70,46486.8260985,664.097515694,622.915121174,2734.92608515,130611.0,1865.87142857,4563.03105123,36205.0,0.480368790918,0.181003261169,0.005648327113,0.891443087367,0.864898343187
611,HI-148,Reading,30,25829.449679,860.981655968,595.688427565,2031.48032705,78008.0,2600.26666667,6399.44580539,36205.0,0.57147228156,0.184911433176,0.005648327113,0.891443087367,0.0704030355861
612,HI-148,Memory,9,7814.60656123,868.289617915,896.078056218,2734.92608515,14399.0,1599.88888889,1411.32034319,4299.0,0.476928188065,0.115063041458,0.211763060419,0.63617727033,0.124939231891
613,HI-148,CookieTheft,24,12269.4270068,511.226125282,492.39826824,1813.56715164,36104.0,1504.33333333,2918.30803671,14807.0,0.429452562082,0.147705206427,0.122480391142,0.669141796655,0.121870152892
614,HI-148,PupilCalib,7,573.342851506,81.9061216437,43.4379488755,152.844057516,2100.0,300.0,129.099444874,500.0,0.268918819269,0.0785428019493,0.170311288741,0.410185006631,3.14238095238
615,HL-060,HL-060_allsc,164,63693.0540745,388.372280942,398.466035749,1733.27382719,150796.0,919.487804878,1633.92687992,14707.0,0.475977707507,0.248025161042,0.0158113883008,2.0772064314,2.22189958812
616,HL-060,Reading,56,24211.629177,432.350521018,414.619235269,1721.01362731,55403.0,989.339285714,1955.88629784,14707.0,0.546769151615,0.331957756127,0.0438814806253,2.0772064314,0.236575636698
617,HL-060,Memory,23,12992.2665277,564.881153378,529.690919669,1655.27640196,30199.0,1313.0,1017.85750923,4096.0,0.400787619012,0.215253095437,0.0158113883008,0.857262572439,0.145667075069
618,HL-060,CookieTheft,81,26177.2952127,323.176484108,329.409934719,1733.27382719,64194.0,792.518518519,1561.27197431,13896.0,0.458423381097,0.16813326507,0.0282885158809,0.911311268408,0.305355640714
619,HL-060,PupilCalib,4,311.863157046,77.9657892616,75.9508646637,187.381340248,1000.0,250.0,100.0,400.0,0.272715608653,0.16799368026,0.0681891111425,0.46845335062,8.2
620,HL-062,HL-062_allsc,3,219.253581149,73.417860383,5.6239699587,78.9033122187,1223.0,408.0,0.0,408.0,0.179945736233,0.0137842400948,0.165845387846,0.193390471124,1.16503267974
621,HL-062,Memory,0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,inf,-1.0,-1.0
622,HL-062,PupilCalib,3,220.253581149,73.417860383,5.6239699587,78.9033122187,1224.0,408.0,0.0,408.0,0.179945736233,0.0137842400948,0.165845387846,0.193390471124,3.33006535948
623,HL-074,HL-074_allsc,68,33166.3055409,487.739787366,485.300849685,1742.5751177,115294.0,1695.5,5352.98623172,40696.0,0.498660198921,0.271725956774,0.0322005502274,1.25620171686,0.251113858862
624,HL-074,Reading,32,20877.687415,652.42773172,595.717090538,1742.5751177,69899.0,2184.34375,7078.52645778,40696.0,0.586651647475,0.293132116699,0.0322005502274,1.25620171686,0.0914605359161
625,HL-074,Memory,4,1733.17174086,433.292935215,332.973924995,864.338758987,6696.0,1674.0,1256.3587598,3196.0,0.285549709723,0.0920677217924,0.161851517942,0.366499332013,0.463709677419
626,HL-074,CookieTheft,22,8409.15012299,382.234096499,304.185991375,1031.51881281,14601.0,663.681818182,431.496994015,1600.0,0.530823466469,0.209810797167,0.192588083597,0.953768983144,0.287446065338
627,HL-074,PupilCalib,10,2146.29626202,214.629626202,265.018519199,822.864889377,24098.0,2409.8,5979.21066511,19399.0,0.231572570623,0.136554063415,0.0424179024371,0.475093434636,0.161839156776
628,HL-111,HL-111_allsc,117,28452.515904,243.183896616,240.290112285,1230.35877855,64992.0,555.487179487,602.238934932,4899.0,0.427566101585,0.23318414477,0.0703166210152,1.02777011827,2.24856061229
629,HL-111,Reading,33,10099.0496354,306.031807135,314.51999264,1230.35877855,21989.0,666.333333333,652.549407453,3599.0,0.446933670326,0.266070556038,0.0899658641672,1.02777011827,0.405066169448
630,HL-111,Memory,1,127.398684873,127.398684873,0.0,127.398684873,200.0,200.0,0.0,200.0,0.636993424365,0.0,0.636993424365,0.636993424365,3.5
631,HL-111,CookieTheft,77,17808.2427156,231.275879423,203.985042197,925.073852881,40903.0,531.207792208,597.342851778,4899.0,0.434669162695,0.218349211211,0.0767083203206,0.998263736128,0.61601838496
632,HL-111,PupilCalib,6,417.824868091,69.6374780151,83.0664443016,236.370992832,1900.0,316.666666667,285.773803325,900.0,0.194983968795,0.0824551091821,0.0703166210152,0.28303508502,4.47315789474
633,HL-168,HL-168_allsc,101,35724.4153922,353.707083091,329.589701224,1634.36965861,86808.0,859.485148515,1722.4016292,17098.0,0.471839883479,0.240672219207,0.0585485338251,1.31215870705,0.384445235831
634,HL-168,Reading,48,16613.1223419,346.106715457,335.026676562,1634.36965861,29398.0,612.458333333,426.280496923,1799.0,0.51725711647,0.263488161035,0.114954157625,1.31215870705,0.37437920947
635,HL-168,Memory,17,6632.60403623,390.153178602,275.650628886,1006.65193538,15016.0,883.294117647,626.733273082,2099.0,0.475249033266,0.140579669935,0.221695655306,0.72511725776,0.358550879062
636,HL-168,CookieTheft,28,11056.3453972,394.869478471,348.122484968,1398.14889087,23696.0,846.285714286,677.900290775,2700.0,0.459476822578,0.239602674037,0.101939151741,1.0156646383,0.270087778528
637,HL-168,PupilCalib,8,1422.34361679,177.792952098,333.663128827,1001.06283134,18698.0,2337.25,5964.41475395,17098.0,0.235362755388,0.126588461859,0.0585485338251,0.430666435378,0.534763076265
638,HN-183,HN-183_allsc,336,59739.6467471,177.7965677,182.118553201,1586.15111545,175652.0,522.773809524,1367.86305591,19298.0,0.398377509785,0.228410853169,0.00678850246839,1.61023561016,0.655690299151
639,HN-183,Reading,71,15610.0132652,219.859341764,212.919709524,998.56322453,32807.0,462.070422535,327.44575664,1500.0,0.461359496733,0.279795843588,0.107644618071,1.61023561016,0.557716341025
640,HN-183,Memory,32,6423.24265244,200.726332889,175.695711593,670.200319935,14699.0,459.34375,418.819663199,2200.0,0.453008816632,0.253429301848,0.0822015325446,1.18087874886,0.680250357167
641,HN-183,CookieTheft,228,37267.8751844,163.455592914,172.386958036,1586.15111545,107948.0,473.456140351,1070.30842967,15902.0,0.373872155942,0.202392310581,0.0285994213892,1.46498114298,0.839839552377
642,HN-183,PupilCalib,5,438.515644992,87.7031289983,34.9599261823,131.004520635,20198.0,4039.6,8529.81481628,19298.0,0.271837066545,0.168667666831,0.00678850246839,0.401430604494,0.544954946034
643,HO-032,HO-032_allsc,163,92777.9635086,569.189960175,639.672459987,3143.16248978,207024.0,1270.08588957,2676.73768966,31005.0,0.496770291732,0.217358031255,0.00775493813456,1.18408953412,0.640939487246
644,HO-032,Reading,54,24774.4184964,458.78552771,518.28683416,2747.52508712,82107.0,1520.5,4310.04734357,31005.0,0.461745407406,0.213611240176,0.00775493813456,0.917433678413,0.177828930542
645,HO-032,Memory,40,33801.152807,845.028820174,880.812700405,3143.16248978,64397.0,1609.925,1687.62080118,6297.0,0.532693333088,0.193830199962,0.191309283277,0.891863237529,0.163097659829
646,HO-032,CookieTheft,63,33246.7100977,527.725557106,522.084059193,2002.24282151,56812.0,901.777777778,855.301634106,4600.0,0.529196757453,0.225234104311,0.117071067812,1.18408953412,0.256811941139
647,HO-032,PupilCalib,6,955.682107591,159.280351265,122.756930622,363.38037197,3708.0,618.0,354.885897156,1100.0,0.232029418216,0.0633737899784,0.161196547322,0.3303457927,1.96601941748
648,HO-033,HO-033_allsc,90,38141.4568234,423.793964705,465.053275592,2529.9763396,112423.0,1249.14444444,2221.45230136,18794.0,0.409218179342,0.165890221865,0.0149542759996,0.860847483879,0.207397821325
649,HO-033,Reading,40,17832.180536,445.804513401,455.619212658,1987.66304356,37405.0,935.125,855.263018099,3400.0,0.447641730248,0.155948484462,0.190746189126,0.860847483879,0.194866996391
650,HO-033,Memory,14,7145.4722624,510.390875886,529.078378964,1914.8789218,17300.0,1235.71428571,1053.64359969,4100.0,0.402133615006,0.167971032094,0.149543301394,0.680280265269,0.190693641618
651,HO-033,CookieTheft,22,11627.4240359,528.519274361,521.156192208,2529.9763396,34401.0,1563.68181818,1842.24243238,7799.0,0.431553119232,0.155945189985,0.0974776973818,0.725678320799,0.183105142292
652,HO-033,PupilCalib,14,1536.37998904,109.741427788,69.7937587214,281.050663136,23317.0,1665.5,4933.56395987,18794.0,0.271423406979,0.148512090569,0.0149542759996,0.504807692308,0.260925504996
653,HO-038,HO-038_allsc,270,62153.871055,230.199522426,235.94884206,1595.87972735,175490.0,649.962962963,2439.12919103,40002.0,0.422884295357,0.202852666428,0.00911366602954,1.47210064449,3.22416710726
654,HO-038,Reading,43,16489.5895613,383.478827007,337.000596062,1595.87972735,66590.0,1548.60465116,6029.1366836,40002.0,0.571969555245,0.279149045417,0.00911366602954,1.47210064449,0.132392251089
655,HO-038,Memory,115,20643.164378,179.5057772,192.201265541,991.782360973,51302.0,446.104347826,374.635269972,1799.0,0.370352430102,0.126913621962,0.124405729316,0.817472664459,0.818623055631
656,HO-038,CookieTheft,110,24801.2265732,225.46569612,206.705463853,1076.75038106,56998.0,518.163636364,383.069819666,2204.0,0.420550644854,0.207196668322,0.0795491989485,0.943742777743,0.613986455665
657,HO-038,PupilCalib,2,219.890542524,109.945271262,7.61180508031,115.327630251,600.0,300.0,0.0,300.0,0.366484237539,0.025372683601,0.348543040908,0.38442543417,11.3316666667
658,HO-070,HO-070_allsc,74,22757.9993386,307.540531603,301.173093949,1424.34526871,102685.0,1387.63513514,2734.43330421,16898.0,0.345617537301,0.210650463848,0.00807779389798,1.19646119199,0.416644609032
659,HO-070,Reading,22,9651.91146902,438.723248592,372.86428873,1424.34526871,24700.0,1122.72727273,1316.89816585,4900.0,0.455696031446,0.182561555852,0.157031910015,0.845239501921,0.218542510121
660,HO-070,Memory,8,2074.75947401,259.344934251,123.20934195,377.070646939,8900.0,1112.5,470.372193056,1900.0,0.227867776475,0.0855444948628,0.11419658332,0.342791497217,0.808876404494
661,HO-070,CookieTheft,42,10846.7053188,258.254888543,270.49562674,959.964219814,51687.0,1230.64285714,2534.24753658,16098.0,0.324359905518,0.216149725187,0.0280665081871,1.19646119199,0.28854450829
662,HO-070,PupilCalib,2,184.623076785,92.3115383923,62.48988706,136.498561288,17398.0,8699.0,11595.1369979,16898.0,0.0521634124456,0.0623464796556,0.00807779389798,0.0962490309932,0.35061501322
663,HO-072,HO-072_allsc,146,46703.8073036,319.88909112,344.115152612,2321.69801548,142891.0,978.705479452,1876.37144388,18298.0,0.404859655077,0.178634582296,0.0034706690451,0.967374173116,0.33146167673
664,HO-072,Reading,51,16994.7996235,333.231365166,399.841225498,2321.69801548,40395.0,792.058823529,998.863242126,5300.0,0.425764433731,0.180741119833,0.149551467501,0.967374173116,0.257655650452
665,HO-072,Memory,28,10212.4027376,364.728669202,303.530048893,1571.91574949,29286.0,1045.92857143,794.175366797,3399.0,0.378657948911,0.147972876514,0.120320296923,0.699935835161,0.307996995151
666,HO-072,CookieTheft,64,19322.1278063,301.908246973,318.575502361,1445.57164737,54312.0,848.625,1489.27669138,11499.0,0.412808242224,0.180821428647,0.0168513694885,0.902713325165,0.299933716306
667,HO-072,PupilCalib,3,174.477136183,58.1590453943,42.2427536205,97.4735744596,18898.0,6299.33333333,10391.1501449,18298.0,0.124457816343,0.174835253542,0.0034706690451,0.324911914865,0.46026034501
668,HO-075,HO-075_allsc,179,53944.4130244,301.365435891,309.727549343,1793.90050168,154393.0,862.530726257,2582.96670145,25997.0,0.530623704136,0.357002326435,0.00998180219149,2.98536506732,0.359742108605
669,HO-075,Reading,38,17882.6981739,470.597320365,406.468046714,1793.90050168,54203.0,1426.39473684,4136.70494632,25997.0,0.635908846543,0.482635311398,0.0239486540247,2.98536506732,0.169972141763
670,HO-075,Memory,22,10389.7202449,472.260011133,473.211647176,1519.43031605,20000.0,909.090909091,910.338498482,3101.0,0.500740266211,0.202508857412,0.188331049411,0.946594592267,0.2853
671,HO-075,CookieTheft,110,24747.1210878,224.973828071,179.404348367,744.328077749,59693.0,542.663636364,1412.3584367,14999.0,0.520523751446,0.331586848817,0.0166102625242,2.00396014141,0.603152798486
672,HO-075,PupilCalib,9,924.873517866,102.763724207,55.0544316966,204.432699528,20497.0,2277.44444444,5896.7790596,17998.0,0.282578706211,0.164310165881,0.00998180219149,0.511081748819,0.38054349417
673,HO-106,HO-106_allsc,146,63777.3920668,436.831452512,487.529387763,2914.70175044,213019.0,1459.03424658,5199.46443318,61202.0,0.428741541332,0.202868634333,0.0115134987688,1.2016317813,1.23780000448
674,HO-106,Reading,60,18467.1918753,307.786531256,253.198418483,936.18356927,96799.0,1613.31666667,7833.79507028,61202.0,0.462928114382,0.223410735139,0.0115134987688,1.2016317813,0.130145972582
675,HO-106,Memory,53,37338.8118664,704.505884271,649.33619805,2914.70175044,86112.0,1624.75471698,1625.24361376,8499.0,0.437744169611,0.171748591183,0.133549428251,0.900739181252,0.13352378298
676,HO-106,CookieTheft,26,7590.94276046,291.959336941,308.986531668,1307.80589361,28308.0,1088.76923077,2410.05547335,12508.0,0.386459122528,0.204064416855,0.0742291957622,1.00926647425,0.243641373463
677,HO-106,PupilCalib,7,380.445564627,54.3493663753,24.3890847464,99.0083479965,1800.0,257.142857143,151.185789204,600.0,0.224599999497,0.076589437378,0.140226805086,0.320629696934,4.44388888889
678,HO-124,HO-124_allsc,49,40163.1356543,819.65582968,743.378759838,3149.39884468,119697.0,2442.79591837,3302.44143892,22598.0,0.386832743409,0.184357378049,0.0892613884848,0.930121613627,0.158553524456
679,HO-124,Reading,16,14851.6392214,928.22745134,815.143005967,2681.39624704,36404.0,2275.25,1776.08684097,5799.0,0.438721187383,0.218139739583,0.145328307259,0.930121613627,0.134573123833
680,HO-124,Memory,18,9201.33590209,511.185327894,332.352561623,1223.07067854,29897.0,1660.94444444,980.964319806,3900.0,0.313884019795,0.139997368793,0.0892613884848,0.598300289598,0.251061979463
681,HO-124,CookieTheft,15,16110.1605308,1074.01070205,918.418273795,3149.39884468,53396.0,3559.73333333,5539.80327741,22598.0,0.419023538174,0.175262174865,0.098539239331,0.716852871242,0.0900254700727
682,HO-158,HO-158_allsc,178,79107.2392868,444.422692622,484.348081798,3176.16845321,241429.0,1356.34269663,4169.06728997,52902.0,0.417645097761,0.181552428099,0.00383089998088,1.17155113849,0.214595366399
683,HO-158,Reading,31,9459.27676799,305.137960258,234.523351711,874.809112517,22214.0,716.580645161,400.400114402,1608.0,0.397329818358,0.157308452155,0.0970557544437,0.758051766526,0.377689745206
684,HO-158,Memory,90,50368.9190835,559.654656483,577.090183906,3176.16845321,96806.0,1075.62222222,940.127777328,4200.0,0.479887641899,0.17252380409,0.174093483083,1.17155113849,0.171363345247
685,HO-158,CookieTheft,45,18326.4411638,407.254248085,391.603649947,1782.91269602,66407.0,1475.71111111,2623.55466376,17698.0,0.356379683062,0.168385028081,0.0197961596233,0.66514182933,0.198653756381
686,HO-158,PupilCalib,12,952.602271476,79.383522623,50.2426517154,202.662270789,56002.0,4666.83333333,15190.3067288,52902.0,0.233052460312,0.152527828891,0.00383089998088,0.567750448656,0.110674618764
687,HO-162,HO-162_allsc,82,53205.8553486,648.851894495,878.356103016,4364.61270035,159182.0,1941.24390244,5993.7921951,49602.0,0.510680526695,0.225172446742,0.00773574324713,1.09029380792,0.126541152472
688,HO-162,Reading,26,25134.7992266,966.723047178,1090.16546089,4364.61270035,81707.0,3142.57692308,9556.13842166,49602.0,0.630843505252,0.260335733683,0.0480864529707,1.09029380792,0.0514031845497
689,HO-162,Memory,6,9799.97226846,1633.32871141,1104.05288534,2689.46790328,19892.0,3315.33333333,2537.72375697,6097.0,0.519343728991,0.144027499093,0.411583536543,0.798062116024,0.0707822240097
690,HO-162,CookieTheft,37,16406.9914072,443.432200194,604.982589249,3474.37186932,29999.0,810.783783784,908.189595206,4899.0,0.495294339848,0.179558184225,0.159629120178,0.916257074154,0.220007333578
691,HO-162,PupilCalib,13,1864.0924463,143.391726639,124.167797533,497.012331376,27584.0,2121.84615385,6248.47663897,22900.0,0.310147623394,0.141640119555,0.00773574324713,0.581050688167,0.163971867749
692,HO-165,HO-165_allsc,107,89920.1341736,840.375085735,976.942266927,4937.89462653,231924.0,2167.51401869,4023.04426496,30201.0,0.485538060206,0.238598063653,0.00543962575064,1.16234829527,0.206890563815
693,HO-165,Reading,19,32518.2035135,1711.48439545,1444.4875588,4937.89462653,70600.0,3715.78947368,6620.48029962,30201.0,0.691392036393,0.268399306042,0.0308409638252,1.16234829527,0.0608781869688
694,HO-165,Memory,18,12032.1974634,668.455414633,701.329163811,2598.44723055,36702.0,2039.0,2245.70065052,9401.0,0.369091952284,0.142779402741,0.0604130045483,0.607573467684,0.163587815378
695,HO-165,CookieTheft,61,43880.1928486,719.347423747,765.147748546,2881.84359916,104524.0,1713.50819672,3026.08744984,22402.0,0.477909298528,0.214300091507,0.00735500506286,0.994081959007,0.170267115686
696,HO-165,PupilCalib,9,1489.54034815,165.504483128,149.672939051,441.198727306,20098.0,2233.11111111,5397.01928022,16598.0,0.335555711023,0.218099495345,0.00543962575064,0.666884389033,0.432829137228
697,HO-188,HO-188_allsc,161,40114.8004637,249.160251327,287.504273474,1900.61298534,185172.0,1150.13664596,6346.95070634,78305.0,0.4099999549,0.199896295875,0.00889887214348,1.30017485481,3.22614712071
698,HO-188,Reading,48,17552.8015682,365.683366005,417.322387502,1900.61298534,112477.0,2343.27083333,11219.6550061,78305.0,0.436615618998,0.201674800322,0.00889887214348,0.96382273786,0.086515465384
699,HO-188,Memory,55,14085.9400679,256.108001235,224.614918956,941.126279136,29398.0,534.509090909,362.202719621,1700.0,0.435936050527,0.149213376297,0.134830502852,0.786324321973,0.43873732907
700,HO-188,CookieTheft,55,8303.25597729,150.968290496,137.456765027,660.03853262,42497.0,772.672727273,2797.31792877,21000.0,0.370465024293,0.236138966469,0.025754717188,1.30017485481,0.630585688402
701,HO-188,PupilCalib,3,172.802850199,57.6009500664,16.0392130407,68.2020746742,800.0,266.666666667,115.470053838,400.0,0.233461303949,0.0945140767153,0.163630339149,0.341010373371,11.74875
